what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1440575702900
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1440575702990
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1440575702991
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1440575703041
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1440575703041
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1440575703073
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1440575703075
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1440575703136
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1440575703137
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1440575703163
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1440575703166
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1440575703206
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1440575703232
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1440575703234
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1440575703261
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1440575703289
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1440575703324
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1440575703335
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1440575703335
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1440575703379
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1440575703445
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1440575703447
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1440575703448
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1440575703480
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1440575703547
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1440575703549
os,sysinfo,,,"win32",1440575703554
arch,sysinfo,,,"x86",1440575703554
ws,sysinfo,,,"win32",1440575703554
locale,sysinfo,,,"en_US",1440575703554
processors,sysinfo,,,"4",1440575703555
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1440575703555
java.runtime.version,sysinfo,,,"1.8.0_45-b15",1440575703555
java.specification.name,sysinfo,,,"Java Platform API Specification",1440575703555
java.specification.vendor,sysinfo,,,"Oracle Corporation",1440575703555
java.specification.version,sysinfo,,,"1.8",1440575703555
java.vendor,sysinfo,,,"Oracle Corporation",1440575703555
java.version,sysinfo,,,"1.8.0_45",1440575703555
java.vm.info,sysinfo,,,"mixed mode",1440575703555
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1440575703555
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1440575703555
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1440575703555
java.vm.specification.version,sysinfo,,,"1.8",1440575703555
java.vm.vendor,sysinfo,,,"Oracle Corporation",1440575703555
java.vm.version,sysinfo,,,"25.45-b02",1440575703555
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1440575703679
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1440575703743
started,bundle,edu.stanford.cs106,1.0.0,"edu.stanford.cs106",1440575703905
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440575709571
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440576209421
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1440576212101
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1440576225201
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1440576225288
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1440576225396
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1440576253922
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1440576254201
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1440576254280
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1440576267832
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1440576304331
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1440576324133
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1440576325710
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1440576370216
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1440576370230
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1440576370515
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1440576371848
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1440576377059
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1440576482677
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1440576482705
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1440576482729
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440576486933
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440576661489
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440576687799
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440576817375
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440576857508
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440576858653
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1440576869146
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1440576869162
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1440576869318
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440576921686
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440577109849
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440577211883
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440577216354
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1440577323164
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1440577323227
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1440577326778
