what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1467264371315
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1467264539322
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1467264552187
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1467264700851
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1467264700851
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1467264701101
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467264793930
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467264973474
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467264986243
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467265074298
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467265082335
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467266185893
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1467266239091
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467266242029
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467289344679
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467289349854
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467299968992
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1467299971704
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1467299974131
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1467299974928
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1467299974975
