what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1435325801464
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1435325801466
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1435325801467
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1435325801469
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1435325801470
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1435325801471
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1435325801472
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1435325801473
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1435325801474
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1435325801475
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1435325801477
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1435325801597
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1435325801597
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1435325801612
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1435325801613
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1435325801614
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1435325801614
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1435325801614
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1435325801615
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1435325801615
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1435325801616
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1435325801617
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1435325801617
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1435325801621
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1435325801621
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1435325801622
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1435325801622
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1435325801622
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1435325801623
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1435325801623
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1435325801624
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1435325801624
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1435325801625
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1435325801639
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1435325801640
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1435325801640
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1435325801654
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1435325801663
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1435325801664
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1435325801666
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1435325801666
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1435325801667
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1435325801678
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1435325801679
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1435325801680
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1435325801681
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1435325801689
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1435325801690
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1435325801709
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1435325801711
started,bundle,edu.stanford.cs106,1.0.0,"edu.stanford.cs106",1435325801711
os,sysinfo,,,"win32",1435325801716
arch,sysinfo,,,"x86",1435325801716
ws,sysinfo,,,"win32",1435325801716
locale,sysinfo,,,"en_US",1435325801716
processors,sysinfo,,,"4",1435325801716
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1435325801716
java.runtime.version,sysinfo,,,"1.8.0_45-b15",1435325801716
java.specification.name,sysinfo,,,"Java Platform API Specification",1435325801716
java.specification.vendor,sysinfo,,,"Oracle Corporation",1435325801716
java.specification.version,sysinfo,,,"1.8",1435325801716
java.vendor,sysinfo,,,"Oracle Corporation",1435325801716
java.version,sysinfo,,,"1.8.0_45",1435325801716
java.vm.info,sysinfo,,,"mixed mode",1435325801716
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1435325801716
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1435325801716
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1435325801717
java.vm.specification.version,sysinfo,,,"1.8",1435325801717
java.vm.vendor,sysinfo,,,"Oracle Corporation",1435325801717
java.vm.version,sysinfo,,,"25.45-b02",1435325801717
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1435325806917
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1435325815736
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1435325815834
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1435325832506
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435325898636
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435325908201
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1435325980513
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1435325982813
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1435326052269
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1435326052337
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435326141570
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435326143132
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1435326200540
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435326205441
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435326206940
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435326207058
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435326214164
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1435326214534
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1435326214940
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1435326215092
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435326215300
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435326219979
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435326234614
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435326258639
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435326262284
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435326377872
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1435326380089
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1435326380389
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1435326380482
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435326683658
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435326836556
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1435326933240
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1435326936172
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1435326954098
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1435326956357
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1435327129139
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1435327167855
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1435327175160
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1435327187954
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1435327212287
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1435327216280
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1435327226238
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435327307595
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435327647230
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1435327730936
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1435327738310
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435327773560
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435327828423
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435328088379
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435330210818
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1435330268864
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1435330272816
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435330380128
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435330392780
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1435330442626
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1435330446579
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1435330513757
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1435330525269
